sampling_point_id,begin_position,end_position,value,verification_flag,validation_flag
SPO-AD0943A-0008,2021-12-21T05:00:00+01:00,2021-12-21T06:00:00+01:00,21.5,3,1
SPO-AD0943A-0008,2021-12-21T06:00:00+01:00,2021-12-21T07:00:00+01:00,51.6,3,1
SPO-AD0943A-0008,2021-12-21T07:00:00+01:00,2021-12-21T08:00:00+01:00,85.5,3,1
SPO-AD0943A-0008,2021-12-21T08:00:00+01:00,2021-12-21T09:00:00+01:00,79.9,3,1
SPO-AD0943A-0008,2021-12-21T09:00:00+01:00,2021-12-21T10:00:00+01:00,83.4,3,1
SPO-AD0943A-0008,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,NA,3,-1
SPO-AD0943A-0009,2021-12-21T04:00:00+01:00,2021-12-21T05:00:00+01:00,14.5,3,1
SPO-AD0943A-0009,2021-12-21T05:00:00+01:00,2021-12-21T06:00:00+01:00,24.8,3,1
SPO-AD0943A-0009,2021-12-21T06:00:00+01:00,2021-12-21T07:00:00+01:00,108.6,3,1
SPO-AD0943A-0009,2021-12-21T07:00:00+01:00,2021-12-21T08:00:00+01:00,295.7,3,1
SPO-AD0943A-0009,2021-12-21T08:00:00+01:00,2021-12-21T09:00:00+01:00,160.1,3,1
SPO-AD0943A-0009,2021-12-21T09:00:00+01:00,2021-12-21T10:00:00+01:00,162,3,1
SPO-AD0943A-0009,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,NA,3,-1
SPO-AD0940A-6001,2021-12-21T04:00:00+01:00,2021-12-21T05:00:00+01:00,4.1,3,1
SPO-AD0940A-6001,2021-12-21T05:00:00+01:00,2021-12-21T06:00:00+01:00,3.2,3,1
SPO-AD0940A-6001,2021-12-21T06:00:00+01:00,2021-12-21T07:00:00+01:00,4.9,3,1
SPO-AD0940A-6001,2021-12-21T07:00:00+01:00,2021-12-21T08:00:00+01:00,8.8,3,1
SPO-AD0940A-6001,2021-12-21T08:00:00+01:00,2021-12-21T09:00:00+01:00,31.9,3,1
SPO-AD0940A-6001,2021-12-21T09:00:00+01:00,2021-12-21T10:00:00+01:00,50.8,3,1
SPO-AD0940A-6001,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,NA,3,-1
SPO-AD0942A-6001,2021-12-21T04:00:00+01:00,2021-12-21T05:00:00+01:00,2.8,3,1
SPO-AD0942A-6001,2021-12-21T05:00:00+01:00,2021-12-21T06:00:00+01:00,5.6,3,1
SPO-AD0942A-6001,2021-12-21T06:00:00+01:00,2021-12-21T07:00:00+01:00,6.9,3,1
SPO-AD0942A-6001,2021-12-21T07:00:00+01:00,2021-12-21T08:00:00+01:00,10.2,3,1
SPO-AD0942A-6001,2021-12-21T08:00:00+01:00,2021-12-21T09:00:00+01:00,21.2,3,1
SPO-AD0942A-6001,2021-12-21T09:00:00+01:00,2021-12-21T10:00:00+01:00,23.7,3,1
SPO-AD0942A-6001,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,NA,3,-1
SPO-AD0942A-0001,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,5.4,3,1
SPO-AD0942A-0001,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,6.8,3,1
SPO-AD0942A-0001,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,5.5,3,1
SPO-AD0942A-0001,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,5.1,3,1
SPO-AD0942A-0001,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-0038,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,125.7,3,1
SPO-AD0942A-0038,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,157.7,3,1
SPO-AD0942A-0038,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,128.9,3,1
SPO-AD0942A-0038,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,121.1,3,1
SPO-AD0942A-0038,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-0008,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,84.4,3,1
SPO-AD0942A-0008,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,94,3,1
SPO-AD0942A-0008,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,85.1,3,1
SPO-AD0942A-0008,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,79,3,1
SPO-AD0942A-0008,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-0009,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,285.4,3,1
SPO-AD0942A-0009,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,346,3,1
SPO-AD0942A-0009,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,291.1,3,1
SPO-AD0942A-0009,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,272.2,3,1
SPO-AD0942A-0009,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-0010,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,0.5,3,1
SPO-AD0942A-0010,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,0.6,3,1
SPO-AD0942A-0010,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,0.5,3,1
SPO-AD0942A-0010,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,0.5,3,1
SPO-AD0942A-0010,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-0007,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,4.2,3,1
SPO-AD0942A-0007,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,3.9,3,1
SPO-AD0942A-0007,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,4.3,3,1
SPO-AD0942A-0007,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,5.5,3,1
SPO-AD0942A-0007,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-9052,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,182,3,1
SPO-AD0942A-9052,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,151,3,1
SPO-AD0942A-9052,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,77,3,1
SPO-AD0942A-9052,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,75,3,1
SPO-AD0942A-9052,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-9051,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,1.2,3,1
SPO-AD0942A-9051,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,1.2,3,1
SPO-AD0942A-9051,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,1.1,3,1
SPO-AD0942A-9051,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,1.4,3,1
SPO-AD0942A-9051,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-9054,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,2.7,3,1
SPO-AD0942A-9054,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,3.4,3,1
SPO-AD0942A-9054,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,4.4,3,1
SPO-AD0942A-9054,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,5.9,3,1
SPO-AD0942A-9054,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-9058,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,54,3,1
SPO-AD0942A-9058,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,54.6,3,1
SPO-AD0942A-9058,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,56.9,3,1
SPO-AD0942A-9058,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,51.8,3,1
SPO-AD0942A-9058,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-9053,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,900,3,1
SPO-AD0942A-9053,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,900,3,1
SPO-AD0942A-9053,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,899,3,1
SPO-AD0942A-9053,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,899,3,1
SPO-AD0942A-9053,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-9072,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,65,3,1
SPO-AD0942A-9072,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,31,3,1
SPO-AD0942A-9072,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,38,3,1
SPO-AD0942A-9072,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,115,3,1
SPO-AD0942A-9072,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-9060,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,0,3,1
SPO-AD0942A-9060,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,0,3,1
SPO-AD0942A-9060,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,0,3,1
SPO-AD0942A-9060,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,0,3,1
SPO-AD0942A-9060,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-0038,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,78.2,3,1
SPO-AD0940A-0038,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,202.9,3,1
SPO-AD0940A-0038,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,288.5,3,1
SPO-AD0940A-0038,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,148.1,3,1
SPO-AD0940A-0038,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-0008,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,85.4,3,1
SPO-AD0940A-0008,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,111.2,3,1
SPO-AD0940A-0008,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,143.9,3,1
SPO-AD0940A-0008,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,105.2,3,1
SPO-AD0940A-0008,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-0009,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,199.9,3,1
SPO-AD0940A-0009,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,409.7,3,1
SPO-AD0940A-0009,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,568.5,3,1
SPO-AD0940A-0009,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,322.8,3,1
SPO-AD0940A-0009,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-9052,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,130,3,1
SPO-AD0940A-9052,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,165,3,1
SPO-AD0940A-9052,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,248,3,1
SPO-AD0940A-9052,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,256,3,1
SPO-AD0940A-9052,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-9051,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,1,3,1
SPO-AD0940A-9051,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,0.3,3,1
SPO-AD0940A-9051,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,0.5,3,1
SPO-AD0940A-9051,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,0.5,3,1
SPO-AD0940A-9051,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-9054,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,1.2,3,1
SPO-AD0940A-9054,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,1.5,3,1
SPO-AD0940A-9054,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,4.2,3,1
SPO-AD0940A-9054,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,9.3,3,1
SPO-AD0940A-9054,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-9058,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,59.8,3,1
SPO-AD0940A-9058,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,60.6,3,1
SPO-AD0940A-9058,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,54.4,3,1
SPO-AD0940A-9058,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,39.6,3,1
SPO-AD0940A-9058,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-9053,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,905,3,1
SPO-AD0940A-9053,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,905,3,1
SPO-AD0940A-9053,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,904,3,1
SPO-AD0940A-9053,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,903,3,1
SPO-AD0940A-9053,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-9072,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,70,3,1
SPO-AD0940A-9072,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,32,3,1
SPO-AD0940A-9072,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,218,3,1
SPO-AD0940A-9072,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,330,3,1
SPO-AD0940A-9072,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-9060,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,0,3,1
SPO-AD0940A-9060,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,0,3,1
SPO-AD0940A-9060,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,0,3,1
SPO-AD0940A-9060,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,0,3,1
SPO-AD0940A-9060,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0944A-0007,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,76.7,3,1
SPO-AD0944A-0007,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,73.9,3,1
SPO-AD0944A-0007,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,72,3,1
SPO-AD0944A-0007,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,69.3,3,1
SPO-AD0944A-0007,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0944A-9052,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,177,3,1
SPO-AD0944A-9052,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,190,3,1
SPO-AD0944A-9052,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,242,3,1
SPO-AD0944A-9052,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,287,3,1
SPO-AD0944A-9052,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0944A-9051,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,0.2,3,1
SPO-AD0944A-9051,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,0.3,3,1
SPO-AD0944A-9051,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,0.4,3,1
SPO-AD0944A-9051,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,0.3,3,1
SPO-AD0944A-9051,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0944A-9053,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,836,3,1
SPO-AD0944A-9053,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,836,3,1
SPO-AD0944A-9053,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,835,3,1
SPO-AD0944A-9053,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,835,3,1
SPO-AD0944A-9053,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0944A-9054,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,5,3,1
SPO-AD0944A-9054,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,6.4,3,1
SPO-AD0944A-9054,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,8.3,3,1
SPO-AD0944A-9054,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,7.6,3,1
SPO-AD0944A-9054,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0944A-9058,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,28.8,3,1
SPO-AD0944A-9058,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,31.1,3,1
SPO-AD0944A-9058,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,26.2,3,1
SPO-AD0944A-9058,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,27.7,3,1
SPO-AD0944A-9058,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0944A-9072,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,195,3,1
SPO-AD0944A-9072,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,354,3,1
SPO-AD0944A-9072,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,426,3,1
SPO-AD0944A-9072,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,370,3,1
SPO-AD0944A-9072,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0944A-9060,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,0,3,1
SPO-AD0944A-9060,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,0,3,1
SPO-AD0944A-9060,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,0,3,1
SPO-AD0944A-9060,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,0,3,1
SPO-AD0944A-9060,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-0005,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,79.2,3,1
SPO-AD0942A-0005,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,116.6,3,1
SPO-AD0942A-0005,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,105.2,3,1
SPO-AD0942A-0005,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,84.2,3,1
SPO-AD0942A-0005,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-0001,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,4.9,3,1
SPO-AD0940A-0001,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,10.1,3,1
SPO-AD0940A-0001,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,14.9,3,1
SPO-AD0940A-0001,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,8.9,3,1
SPO-AD0940A-0001,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-0010,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,0.7,3,1
SPO-AD0940A-0010,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,1.1,3,1
SPO-AD0940A-0010,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,1.5,3,1
SPO-AD0940A-0010,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,1.1,3,1
SPO-AD0940A-0010,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0945A-0007,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,NA,3,-1
SPO-AD0945A-0007,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,NA,3,-1
SPO-AD0945A-0007,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,NA,3,-1
SPO-AD0945A-0007,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0943A-0038,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,227.7,3,1
SPO-AD0943A-0038,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,290.8,3,1
SPO-AD0943A-0038,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,282.6,3,1
SPO-AD0943A-0038,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,157.6,3,1
SPO-AD0943A-0038,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0943A-0008,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,116.2,3,1
SPO-AD0943A-0008,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,132.2,3,1
SPO-AD0943A-0008,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,138,3,1
SPO-AD0943A-0008,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,101.6,3,1
SPO-AD0943A-0008,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0943A-0009,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,472.6,3,1
SPO-AD0943A-0009,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,588.9,3,1
SPO-AD0943A-0009,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,581.6,3,1
SPO-AD0943A-0009,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,348.6,3,1
SPO-AD0943A-0009,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0940A-6001,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,21.6,3,1
SPO-AD0940A-6001,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,32.4,3,1
SPO-AD0940A-6001,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,44.2,3,1
SPO-AD0940A-6001,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,28.9,3,1
SPO-AD0940A-6001,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-6001,2021-12-21T10:00:00+01:00,2021-12-21T11:00:00+01:00,27.6,3,1
SPO-AD0942A-6001,2021-12-21T11:00:00+01:00,2021-12-21T12:00:00+01:00,34.3,3,1
SPO-AD0942A-6001,2021-12-21T12:00:00+01:00,2021-12-21T13:00:00+01:00,25.7,3,1
SPO-AD0942A-6001,2021-12-21T13:00:00+01:00,2021-12-21T14:00:00+01:00,21.1,3,1
SPO-AD0942A-6001,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,NA,3,-1
SPO-AD0942A-0001,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,3.5,3,1
SPO-AD0942A-0001,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0942A-0038,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,76.3,3,1
SPO-AD0942A-0038,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0942A-0008,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,64.7,3,1
SPO-AD0942A-0008,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0942A-0009,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,186.9,3,1
SPO-AD0942A-0009,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0942A-0010,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,0.3,3,1
SPO-AD0942A-0010,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0942A-0007,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,8.8,3,1
SPO-AD0942A-0007,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0942A-9052,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,73,3,1
SPO-AD0942A-9052,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0942A-9051,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,1.6,3,1
SPO-AD0942A-9051,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0942A-9054,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,7.9,3,1
SPO-AD0942A-9054,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0942A-9058,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,45.9,3,1
SPO-AD0942A-9058,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0942A-9053,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,898,3,1
SPO-AD0942A-9053,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0942A-9072,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,101,3,1
SPO-AD0942A-9072,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0942A-9060,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,0,3,1
SPO-AD0942A-9060,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0940A-0038,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,73.4,3,1
SPO-AD0940A-0038,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
SPO-AD0940A-0008,2021-12-21T14:00:00+01:00,2021-12-21T15:00:00+01:00,80.3,3,1
SPO-AD0940A-0008,2021-12-21T15:00:00+01:00,2021-12-21T16:00:00+01:00,NA,3,-1
